transcript_file_id	transcript_file_name	transcript_aliquot_submitter_id	miRNA_file_id	miRNA_file_name	miRNA_aliquot_submitter_id	sample_id	case_id
564e57de-c08b-431e-b3de-9f3616dbf632	1a7a23fc-67d0-47d7-a4bf-0acd6ff15836.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2683-11A-01R-A32Z-07	05598cba-a68e-4dac-aee0-2af6dcf8d03e	d9c149d8-9366-48f9-ad9c-1177c1093499.mirbase21.mirnas.quantification.txt	TCGA-A6-2683-11A-01R-1757-13	5c7de7c6-7a72-4185-a72c-1d25d4ab07fe	fafd4576-0709-49e1-926f-ad1ee09907ec
79e0621c-443d-4f2a-a9b0-d2ecdd5daa48	690d4959-780e-4783-8a90-268159abefb1.rna_seq.transcriptome.gdc_realn.bam	TCGA-AY-A8YK-01A-11R-A41B-07	5ae24cd3-b824-4d99-8b72-b40a5e279fab	3444b47c-b8b4-43a6-9575-17fb749f0d32.mirbase21.mirnas.quantification.txt	TCGA-AY-A8YK-01A-11H-A41D-13	5f6cb74f-1d92-4ea4-92e1-ed23f83649fe	c6f6c032-5d4e-4028-aed0-24a587620354
e12eb1c8-774c-4fe6-9fbc-464c5f18655d	7b837bdd-5a59-47f6-a1aa-259142234bd5.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3662-01A-01R-1723-07	a4823e8b-1529-469c-9a7e-26db87a6e258	b8f9d5d7-1fa6-4a37-a1b9-3b76c433ad3f.mirbase21.mirnas.quantification.txt	TCGA-AA-3662-01A-01T-1722-13	5f925197-6100-4594-9351-99c693981f43	d9fb85c3-ade1-47bf-8159-170f81eb130f
0575cdb8-7d14-4e0a-9746-f6b9030d3e7e	bd612ef1-6169-4a4c-8d9d-c45075f6d259.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3527-11A-01R-A32Z-07	86629c91-5f3f-4ae2-9683-25ae744594ce	46504c87-5951-4ec5-8ceb-b617becac28e.mirbase21.mirnas.quantification.txt	TCGA-AA-3527-11A-01R-1757-13	60f6dff0-316e-4200-979e-c43cb38f11c1	269e8ca8-722d-449b-ace1-6545bd72bdd6
7a71b7a8-7dd0-44f4-816a-b2d1925c347a	fd618c1b-e230-408d-aed8-4ad6df3fc4e6.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-A566-01A-11R-A28H-07	89e5a44a-9990-4ebd-83de-dad28d70081c	6ff2a0cb-8889-496c-878b-2229be38512b.mirbase21.mirnas.quantification.txt	TCGA-A6-A566-01A-11H-A28I-13	615fdee9-637e-45c6-8909-36b9201a8eb7	790266bc-c252-43f4-85d1-1b06ee529cf8
b1aceac1-8036-411c-a842-e3bdc8b629a3	e32633c0-5ccc-47a9-bd67-60d3c022dfc9.rna_seq.transcriptome.gdc_realn.bam	TCGA-NH-A8F8-01A-72R-A41B-07	d2b348a4-7954-4ec4-aef4-047710fcddef	30995902-7dce-46c9-b587-d75745f64f95.mirbase21.mirnas.quantification.txt	TCGA-NH-A8F8-01A-72H-A41D-13	61715dc9-a28b-46a4-94a9-9a2b1b379831	1e0789d6-7efb-4807-8d36-cd9224675a0c
a84a1242-d009-4b35-bace-9d8e713338d6	e040e6c8-34e5-44fb-a6f3-c247009fccfc.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6923-01A-11R-A32Z-07	33bd0b9a-92fa-40d4-b74f-50cd0045d1e2	e2204d12-772d-4d96-aad2-1935b12afa08.mirbase21.mirnas.quantification.txt	TCGA-D5-6923-01A-11H-1927-13	617f14fe-153c-4ddc-b280-600c1fa08ad5	b3c267aa-345d-40d8-a8da-f9f08c64f9c7
05b4b570-4886-4770-beab-fad633b1b058	4f0b1ac0-c503-4852-9a44-cb4231f4b17b.rna_seq.transcriptome.gdc_realn.bam	TCGA-NH-A6GC-01A-12R-A41B-07	23b8f7f0-2fb2-413e-934e-671478665c84	07d3b09f-07ec-4f82-8f76-ac3ca32ee535.mirbase21.mirnas.quantification.txt	TCGA-NH-A6GC-01A-12H-A41D-13	6483a131-0ac0-4d9d-b184-b249e1ac971f	0687bea4-911a-4ef2-9fa2-531ef6ba7910
56528a90-9101-4bfc-8bc1-25200e639b55	45a758dc-af09-48d3-8cd2-15232593f385.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-5540-01A-01R-1653-07	dab36916-9dd5-45af-8c58-8da1b8d1d83e	54f1f5bc-95eb-46be-b4e8-bfd48cb5a912.mirbase21.mirnas.quantification.txt	TCGA-D5-5540-01A-01T-1652-13	65eb6269-3250-49d1-89e3-bbee5519bd45	31d960d7-8f5b-4d22-bf5e-fae0849c4efd
ccdfce0d-4631-496e-a977-4fdc54f27fac	6a8cad2e-350a-4c0b-9680-41d83ef1eb5d.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-6751-01A-11R-1839-07	4922ff24-8b67-4b50-bb8d-77222db6936b	b1ba5068-7046-4f85-beb6-a0a1ba635265.mirbase21.mirnas.quantification.txt	TCGA-CK-6751-01A-11H-1838-13	6605cdbc-a37f-4a41-a4b5-42708e5076a3	7a70f061-9a6f-408e-a416-7f5295ceba3b
b3295983-aee1-4a18-866a-36813eb3278f	f4aa57d8-df4c-4fee-979a-0f981c8762da.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6306-01A-11R-1774-07	a682249d-fd5b-48dc-bb11-06ecb50e859e	d1628077-28e5-490b-bbac-7acd7caf600e.mirbase21.mirnas.quantification.txt	TCGA-G4-6306-01A-11H-1773-13	66c10757-2011-40ae-8b77-2647785fd463	303286c2-bc58-4bbb-9171-74cdb1d7f62f
81e61bf2-33f0-4eb3-ba82-a7bacd7b726f	2d8478f6-41ac-47f5-ac3c-337af7245f5b.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-A02K-01A-03R-A32Y-07	d7fc4b5d-70e8-4988-b2c4-e0f40b04b251	13455627-8c1a-4851-b91d-ec550068de20.mirbase21.mirnas.quantification.txt	TCGA-AA-A02K-01A-21R-A082-13	685df015-1b7b-4993-bf05-e3206619dfba	10881458-55b2-41d1-8358-4ee6ccb8ec85
2273dc01-cd72-42d0-aa9c-cff163b98217	90407c8f-6193-45c7-9f29-0783aeeab94d.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6303-01A-11R-1774-07	d5babe93-24da-4521-b676-59822329f0f4	035b88bb-0689-4470-bedd-e8ab86ae3c8f.mirbase21.mirnas.quantification.txt	TCGA-G4-6303-01A-11H-1773-13	69125f72-2011-4b8a-a450-1eae83b74266	264c0d45-078a-4207-a101-71f99bcd237e
05b16c97-bf93-49a0-952c-26476b8edbff	7b3b5487-3788-4498-b9a2-0fd77967ad66.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-5344-01A-21R-1723-07	75bddcd0-4fae-4d04-b968-b13018e3d7b3	e6f2868b-fe78-4971-9f69-2d23445380b6.mirbase21.mirnas.quantification.txt	TCGA-CM-5344-01A-21H-1722-13	698584f0-726b-4a10-bc69-9b4acaed2cef	b6202d8d-dd3c-4fa2-9242-6e55759846af
0bf663e3-ecc6-4ba8-a2f2-24e113cef09a	cfda240e-d071-418b-9a7d-a6fd30e60cdf.rna_seq.transcriptome.gdc_realn.bam	TCGA-QG-A5YV-01A-11R-A28H-07	c8c28aa7-e074-4bae-9f76-5f00fe940b56	6c061970-6ac0-4376-9084-3cb08ea9e266.mirbase21.mirnas.quantification.txt	TCGA-QG-A5YV-01A-11H-A28I-13	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	c83d38fc-e011-4f75-a100-96513611f3e9
4f300f2c-53ef-4477-8866-1719f24827df	aad90266-d469-4986-b260-d0df4c2f48e7.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6805-01A-11R-1839-07	604802e0-8875-4150-b77f-d5ca2c27d1cb	e4402573-dac6-47d4-bc80-9310fa7d4fbd.mirbase21.mirnas.quantification.txt	TCGA-F4-6805-01A-11H-1838-13	6a3170a2-0064-44eb-a247-4712d6a85c9b	e76258b7-e13a-4b05-855b-d792701ffba1
d60b8899-4137-4857-af25-f08a6b0262e3	766e896b-b5a2-49ee-be4c-e95670a16fdc.rna_seq.transcriptome.gdc_realn.bam	TCGA-AY-A69D-01A-11R-A37K-07	851cd45e-4549-4c1b-96ae-5f3aef4f570e	1043fb21-8618-4436-a12d-1563d9e65037.mirbase21.mirnas.quantification.txt	TCGA-AY-A69D-01A-11H-A37P-13	6de3e241-606b-441e-9185-7e9f1cd1e61b	acd51808-870c-4684-a2de-aa0b058729e1
f16e3479-3001-4bfd-b7a1-2d9ece4f94e2	b483502d-4e7f-46ff-b0f2-e35c51047efb.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6806-01A-11R-1839-07	d3c09659-a0ea-47fe-9053-fd76e94a2164	4a7c2e27-b308-4782-bdb9-3a5eb205dbfd.mirbase21.mirnas.quantification.txt	TCGA-F4-6806-01A-11H-1838-13	71e604ba-4ebd-44e9-84bf-5ef09c37bb67	bab21810-f51b-421e-a87f-1f1136cbc77a
4c6b05bd-54ba-48a3-9beb-45d4c30fd5b5	270a14bb-8ae5-4372-a66b-b3d71bf217f7.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6895-01A-11R-1928-07	33104711-f013-498c-b3c0-552f168a99b3	31599311-fa63-426e-8f77-090878a95fab.mirbase21.mirnas.quantification.txt	TCGA-AD-6895-01A-11H-1927-13	72930683-b2dc-4cd8-8a0b-0cf57c77b1a9	4f601d7b-8db1-4c6d-9374-21dcd804980d
45bfee62-dd6d-456a-a4f9-83333a6c933d	3fcb923c-5dd2-4d6f-a6bb-8074ffb762be.rna_seq.transcriptome.gdc_realn.bam	TCGA-CA-6719-01A-11R-1839-07	36bdb9c6-7941-4538-98cd-cb0711f80829	3cd62167-7962-44ea-8923-6e9c7fc97807.mirbase21.mirnas.quantification.txt	TCGA-CA-6719-01A-11H-1838-13	732077b5-97b2-44ab-aac9-1ae94fd04887	9cdca5d8-ea77-4df9-b2ba-0d5e8ec37bcd
f21d45ab-873e-4d14-a448-c2f70304b67f	19645f04-0021-4b2d-ad56-b1342c6ca519.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2684-01A-01R-A278-07	da7d4674-d5c1-4fec-84a2-fed596f3f4e9	a394837d-2894-472e-9f65-663242e4e39f.mirbase21.mirnas.quantification.txt	TCGA-A6-2684-01A-01T-1409-13	73b6994e-c9bf-41a8-a455-17d7be309a9f	49929108-023e-4d35-b26d-50ab4d3ae581
b33b7e9b-ae2c-4004-a121-e2275d37bf78	74f8dc07-b42e-46a4-954f-a36d7bf664d3.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A288-01A-11R-A16W-07	860b3c3a-149c-4b31-b3a5-c0fa07d76a4a	99be265c-c402-499a-bd94-7a52fb274252.mirbase21.mirnas.quantification.txt	TCGA-DM-A288-01A-11H-A16S-13	73e8948f-809c-4fb4-8174-caaa7f202f76	143f2dd6-a280-41c5-9242-442ef91b73ec
6efef3b8-545b-4752-b55e-444a83fd4fea	d342d71a-e556-401d-b17f-802d0d39e8c9.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6899-01A-11R-1928-07	6dc3de1d-dfaf-4560-a095-45a55975fe46	bfa61a22-dc64-4748-adbd-e2d99937147d.mirbase21.mirnas.quantification.txt	TCGA-AD-6899-01A-11H-1927-13	73f2fc25-c775-4567-8ca1-5732aa0dd156	ea923671-3903-4a79-830d-e7e4b1eabab0
346cd92e-a44f-40d8-9917-b0dce7033870	2962498a-6b66-4b24-bef2-a409797f9245.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5667-01A-21R-1723-07	b76df18e-0eff-4396-84a8-c8678d750d6f	d9479da8-0df0-47e0-83ea-a8a825d94e35.mirbase21.mirnas.quantification.txt	TCGA-A6-5667-01A-21H-1722-13	74e9942c-3adb-47d1-bd92-f97095865ee1	28d03569-8717-40da-8989-70baf2b18f9f
8e4dfac0-c680-4931-a458-7bc7ffe9171d	a1539e2f-42d6-4314-9ea0-e29635d9e76f.rna_seq.transcriptome.gdc_realn.bam	TCGA-CA-6715-01A-21R-1839-07	72cff9b2-06fd-4e3b-9669-4c4ddfbf4854	eb77520b-26cb-45e6-8112-ff9807dee99e.mirbase21.mirnas.quantification.txt	TCGA-CA-6715-01A-21H-1838-13	7628cf2b-c65a-422c-bb64-d0361de85f20	794131b8-f4be-4f15-b3b9-6f0b10a5a38b
e5efc72f-bd80-416b-9dbe-cb7d8769c1a6	3d1f89ec-ac0b-40f8-ac89-ed0c2d4967b7.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A1DA-01A-11R-A155-07	d089fbf3-0b48-4c19-88a1-11b0e0b6bef0	77b211f2-f75c-486c-a6cd-8a8a5273878a.mirbase21.mirnas.quantification.txt	TCGA-DM-A1DA-01A-11H-A154-13	76785e44-fd29-4077-8fbe-17214933e1be	f4a804d3-b5c4-4da5-800f-6e5757ecfa1c
7cd48600-354c-4545-a00d-6aa08e174128	f139697f-e8aa-4ed3-aed3-b36ae0493d40.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6890-01A-11R-1928-07	f06d8c2e-17fc-4afa-b771-94cb54986245	6013cbfa-0dd2-4895-b388-55a8018d09c1.mirbase21.mirnas.quantification.txt	TCGA-AD-6890-01A-11H-1927-13	77204666-6ad8-40b2-b121-601fd18bffdb	e8e80df9-e3ba-4dec-b8fc-a5e80d8c6798
aef69557-825e-474e-8ee3-2227e0160979	8cace84b-8d01-46cf-8b59-9f1e53249863.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-5912-01A-11R-1653-07	576ebdff-c695-4f2d-a1b8-37a4b0a391b9	2c488d75-381a-4a90-a6b1-e131630a0619.mirbase21.mirnas.quantification.txt	TCGA-CK-5912-01A-11H-1652-13	78eecddd-e0d2-4f8a-821a-7e412f92e754	c085da47-d634-491a-80ea-514e5a231f70
d1f8fb18-35b4-4a8f-b0dd-81c926c3b750	308a5759-8930-433f-8d11-4c3da6ed0e29.rna_seq.transcriptome.gdc_realn.bam	TCGA-4N-A93T-01A-11R-A37K-07	cc8d816c-3f0f-4471-b8e4-97b00b0af093	b8506324-aea5-4753-96ca-8ca317b10d19.mirbase21.mirnas.quantification.txt	TCGA-4N-A93T-01A-11H-A37P-13	7904523e-e859-47b9-8ba0-c1a1363afa0c	92554413-9ebc-4354-8e1b-9682f3a031d9
8fae252b-4bfd-4e50-aa42-a3674b379cdf	6a7c5b76-1910-4698-a3b7-3ddf78d6fd87.rna_seq.transcriptome.gdc_realn.bam	TCGA-CA-5254-01A-21R-1839-07	d9f30e80-54c9-4d32-9dd2-55880d0d5911	f6bd6b95-06aa-499d-a5ce-e39caaa2da35.mirbase21.mirnas.quantification.txt	TCGA-CA-5254-01A-21H-1838-13	7a775f5c-32e5-4d88-b647-e1326ab369fd	26a41625-4680-47b2-afa9-6a72b148e1c0
a48469e0-127e-4c45-af7c-a1f073277245	53c767aa-2609-45c7-90ad-c0204f3c2b24.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6140-01A-11R-1774-07	ce4ce85e-9564-437f-8ad2-878addc46150	62d55a5f-9654-4a3a-985a-a6defd777bab.mirbase21.mirnas.quantification.txt	TCGA-A6-6140-01A-11H-1773-13	7ab37803-051a-4731-8d63-201f0400d435	21ddbfaa-1b21-4a2b-be2c-237dd69b20ff
6f9c9875-9fab-4b7d-82a5-ed1d4efd5a97	4f709f4b-3140-47be-b55a-7713062545e9.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6302-01A-11R-1723-07	654087b1-e043-4e6a-b7b0-bf1896aad593	bea312d3-e393-489a-8b5e-f1d89cdf531c.mirbase21.mirnas.quantification.txt	TCGA-G4-6302-01A-11H-1722-13	7b8ece19-62ea-47d9-8541-06e232b4fc51	7144a65f-a63f-4b79-8fe2-cfe48696de03
57d01d9e-dbb4-455a-9300-9af84dabfe45	d61597de-2e74-41f1-8196-1604fb2237be.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6854-01A-11R-1928-07	8fbf8971-f8c4-45d4-acdd-18959e6ffa26	b7a66133-da4d-4532-8288-df522d243a09.mirbase21.mirnas.quantification.txt	TCGA-F4-6854-01A-11H-1927-13	7c12327f-05c5-4721-8031-93a318835580	01240896-3f3f-4bf9-9799-55c87bfacf36
1182ed42-d438-40c3-bb54-ac6cbe591f32	1b192a49-01cb-4459-a7a7-fdebe428f386.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2675-01A-02R-1723-07	75c81e25-e2a6-48ed-a549-a3da34d1b294	acfd3fa0-7112-4ea3-8f81-0cdf19e81b8c.mirbase21.mirnas.quantification.txt	TCGA-A6-2675-01A-02T-1722-13	7cc80938-e5a3-4bfb-a988-e4c876894bcf	07dc5a1d-64b7-42ba-928e-9753bd533c1e
99df14b3-bfda-44da-a982-20786de532fa	064ec215-7600-4e5d-be51-e757284f3e54.rna_seq.transcriptome.gdc_realn.bam	TCGA-5M-AAT4-01A-11R-A41B-07	51875d39-a51a-4782-8e3b-43b44d8856e9	b06a5e7b-4177-4ca9-b720-d08ccc5e53c4.mirbase21.mirnas.quantification.txt	TCGA-5M-AAT4-01A-11H-A41D-13	7ce1f7c4-c7b2-4a2f-a3f1-b96bef4f6b63	1136dd50-242a-4659-aad4-c53f9e759bb3
38fa2f23-a385-405e-b3de-0f5ce0fbda00	5943bf89-bad2-4461-8d80-7f9481810257.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6924-01A-11R-1928-07	36fd5a06-47ce-4031-9806-4cbd6dd7b6fc	e3619813-5cfd-41fb-9f29-cc9501addcc3.mirbase21.mirnas.quantification.txt	TCGA-D5-6924-01A-11H-1927-13	7da8a1f1-5a85-4bdf-a9c4-6fe98bce5923	be85f845-b281-467c-8b97-bed7b7fdff64
afe3d9b9-625a-4c56-af75-09f639d94047	23b70cde-f829-473b-b253-fd87eef7605f.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A1D9-01A-11R-A155-07	2729c849-4575-4e34-83d3-73d2deaab76c	af826976-de0b-4b50-b9fe-676e3594216d.mirbase21.mirnas.quantification.txt	TCGA-DM-A1D9-01A-11H-A154-13	7e5e20f6-5276-4cba-a73f-1580df93aa58	e3b6018c-ab2c-47c5-b183-a295d0110835
5e9a188c-008f-4736-8eb2-a8d1525bb47a	86db93b2-14b0-4094-bd69-222582df130c.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5661-01B-05R-2302-07	cec875dd-498b-430c-9ba0-ee54bb041ea8	ebef6f65-58cd-4c90-acfd-c33194bd85f9.mirbase21.mirnas.quantification.txt	TCGA-A6-5661-01B-05R-2303-13	7ff8b9ce-57b0-4e8d-8607-aef212854f56	4beee9d4-ee52-4fed-bcc4-d300f5ddd4d0
1f41925d-d70a-470c-998f-35d6b28ae099	63bab58e-1dfd-43df-8188-4b8d766913f3.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6307-01A-11R-1723-07	8102fe1c-2746-4f63-9818-b0dc70a053cb	b858d3c3-f4a1-4046-9bcd-42c21488e404.mirbase21.mirnas.quantification.txt	TCGA-G4-6307-01A-11H-1722-13	801b8d05-2d29-4f8c-8d8d-634b2e21b867	568dbda7-88b5-4330-881f-dc5d6c7ce4ae
2130a1ab-80d9-4b1c-bbc2-be93e4b8a95d	c174e0ae-4b0a-4170-9122-b7da8ec61eac.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6930-01A-11R-1928-07	a4ed5929-621b-428c-9bf9-5df5dc13261e	ab76a6e6-052e-4f4b-b75c-1f002cba8a30.mirbase21.mirnas.quantification.txt	TCGA-D5-6930-01A-11H-1927-13	82e7493d-1346-4598-91c9-a5582b337c21	286cbae3-8324-43b7-9b20-0f40dda1588e
0d045ff6-a8e0-4167-b099-d8bfefb694ed	86912ac6-a602-492c-8d84-037c9fd614de.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2685-11A-01R-A32Z-07	af299ea5-ae1c-4218-a408-fe75342839f1	ce422278-bf23-4a61-9681-a2a77e91b91f.mirbase21.mirnas.quantification.txt	TCGA-A6-2685-11A-01R-1757-13	8365e423-d76a-4903-a90d-5332e019ee7c	e5921d6b-51cf-44be-b295-610cf7c3a69a
17419479-0770-4b73-bd59-0d30d86e27c9	20ed86b0-2e3d-44ec-88cd-eac5486fe15c.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6298-01A-11R-1723-07	d79427c8-d6d2-4875-b0c2-3d4e733eb907	50e26729-4693-4362-9b4f-b1aac897302b.mirbase21.mirnas.quantification.txt	TCGA-G4-6298-01A-11H-1722-13	83b624fe-acc8-4777-b606-e4cacdc11a82	ab9cc98a-86ae-4913-bcb2-cc3aeff8abb1
00302036-619a-43f8-a0d8-4a4505946558	c6b8ebf0-1000-41c9-9d72-5d0cd07e7255.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6889-01A-11R-1928-07	ba2b00fc-bd1a-4ecf-8747-fef0d5dd4885	1b70e1ee-2e80-448a-adde-fe907a086216.mirbase21.mirnas.quantification.txt	TCGA-AD-6889-01A-11H-1927-13	84353925-7847-4e40-a5a2-c5be6539261f	955464c8-9c62-430c-87b8-107db5c980a8
f3b0ee72-0bf1-431e-a7f1-eebaae09cdd6	d4211058-4fb9-470e-9dfe-5e4be33564ff.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6782-01A-11R-1839-07	b3b0e3b1-552c-4c55-8ef7-a02a93df3964	608e92ca-60e9-468a-b0ce-2538572d762a.mirbase21.mirnas.quantification.txt	TCGA-A6-6782-01A-11H-1838-13	844a005f-471c-45d5-86de-956951d6b7d1	3eb37b12-b8b4-40a3-bd8b-f89fc39c05fa
e75466a3-856f-4c34-829d-378531bf89ca	17d3d480-5503-419e-92cd-cbc7db9659d2.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6651-01A-21R-1839-07	cffda605-1f98-4b3b-8532-77b3e2ae2ce2	56ab63a4-1343-4e13-a05c-4d67b25238ec.mirbase21.mirnas.quantification.txt	TCGA-A6-6651-01A-21H-1838-13	844a9153-02d7-473e-a371-85b9d63c642d	0ec6ed47-db99-4273-9823-ffbde6a77091
95a28b77-219b-47fa-abf2-4b57b6df66d7	78699d1d-aa39-473a-b3ea-24164d3a443c.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6537-01A-11R-1723-07	6bf556d3-04d5-4f72-8cc6-a2b3bd799dd8	1e604b21-6fc3-4aa6-a534-f6e7af0e0a4e.mirbase21.mirnas.quantification.txt	TCGA-D5-6537-01A-11H-1722-13	849016dc-fea2-4d92-9bee-24f41fa625e0	ebc5a6f8-34fd-48c1-a2b9-7f60f45fbf27
9395cdb7-fa7d-499b-b33e-b7d2a56ae157	4769f22f-eeaf-4108-9555-55cc5d6ae27b.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-A02Y-01A-43R-A32Y-07	2242efa4-6dd9-44f6-ad31-104625a16d7e	9151bc86-6539-4861-8230-a4f9825726e2.mirbase21.mirnas.quantification.txt	TCGA-AA-A02Y-01A-43R-A082-13	8537633b-6426-4b66-a2a3-fa942eedf01b	a435fdf4-a89a-499e-9006-cbb5693eab26
b5b03243-3074-4db1-b22e-15d14e790f57	51b2184b-d837-47df-b157-8759c5fa2101.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3525-11A-01R-A32Z-07	7edb75e8-d43b-4e01-a85e-da89f1f617b9	a3ea1c76-c3eb-44d7-8e21-fb30d325d01e.mirbase21.mirnas.quantification.txt	TCGA-AA-3525-11A-01R-1757-13	8660c709-e0af-489a-b20e-1157fe0072f4	b107565b-7558-4745-952b-689178367e1c
b9f03a2d-b3cb-41c1-9494-f9015750bc7f	640b257c-bbc3-4483-a7b5-191bb7ef5421.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-A565-01A-31R-A28H-07	4a15b507-b74f-4c6c-a759-4034e921049d	39b40e33-84c7-496a-97ae-7111fd37f529.mirbase21.mirnas.quantification.txt	TCGA-A6-A565-01A-31H-A28I-13	87a57810-8b62-4af1-adb9-4715a71ed632	dd7a53ee-cb08-40c4-9935-51d1ca17e9e8
64dc1cf1-30cd-4780-87d4-a0a53d2b8e71	88a33f23-72a0-439b-afc7-2623c58eb1ab.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3660-01A-01R-1723-07	182484bd-19dc-4187-9bfb-9ccf8107e54a	ea141ffa-0c31-4898-84b1-8b8c91dc8493.mirbase21.mirnas.quantification.txt	TCGA-AA-3660-01A-01T-1722-13	87cf1a20-2dc5-4c06-b0c4-16103be40ef0	f9b5e6a5-c2da-4a0d-9251-bb6f557b7b58
c7730706-448a-4d62-8028-5ac455a57b88	71423c68-fae7-472e-b291-a177a0e69538.rna_seq.transcriptome.gdc_realn.bam	TCGA-AY-6386-01A-21R-1723-07	b081841d-5e16-4cdf-a5ef-4499a1e66985	648f4db0-e5b4-40d6-8d58-4cc55be3cbe1.mirbase21.mirnas.quantification.txt	TCGA-AY-6386-01A-21H-1722-13	87ffeaea-93d7-4c88-85b9-b1b29b7f8e1d	35c9264f-34ec-4d75-ab80-aaac86108fc8
25c45f1a-77fb-4de0-b965-fde2b3fa0ee7	d9935be8-da1b-4a18-9d5d-215d709147f1.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-5900-01A-11R-1653-07	52e6ca34-08f3-44eb-a437-f03354c48597	d7054e4e-f075-4f25-84ed-5c696daf72e6.mirbase21.mirnas.quantification.txt	TCGA-AD-5900-01A-11H-1652-13	8824fcd3-242a-47a9-933e-632d5531bd6c	0f008098-d8aa-46dc-8445-cca59838c582
88d7297b-199c-4c9d-8c2c-20af8e3e9bba	c58c72c3-3152-461a-b55a-9bcccc0b71f4.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-4952-01A-01R-1723-07	9186f1db-cc2e-455e-9022-0c19779e81af	125707e0-9fa1-46bb-8638-534cae0ea0e6.mirbase21.mirnas.quantification.txt	TCGA-CK-4952-01A-01T-1722-13	88b3045c-bb2e-4ad6-adbb-b52fabb7b917	5342e2e8-1465-4f7b-9450-ef27280f80c7
96f71862-50ee-428f-976a-5f5d117b98ec	0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-5868-01A-01R-1653-07	5e5cd4fe-88d2-441a-ab24-aedecaf1450c	0da81a0f-5fec-4bdb-bffe-554accd3e0f3.mirbase21.mirnas.quantification.txt	TCGA-CM-5868-01A-01T-1652-13	8983e29e-9354-4ce3-8f59-702032f1c25c	4aadf2a2-ce1e-4f94-b146-59292e83e7fd
7dbd5306-ee0f-4b03-8ecd-ced3e50689f7	cd10f4f7-d92b-4152-8595-332686e4605a.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2674-01A-02R-A278-07	05eace54-f18b-4a58-aad2-a556206376a3	5563ced9-ac94-4226-967f-a7285330a4b5.mirbase21.mirnas.quantification.txt	TCGA-A6-2674-01A-02T-0822-13	8aca008c-f55a-420a-82c7-acd2cca77d85	57cdaa1c-4e94-4a28-ab3b-300c0457555f
1701a5f9-9e25-4968-9f98-291cf6a03e59	f9c74189-6bdc-49b9-b984-917ffe2b097d.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-5661-01A-01R-1653-07	aa73c6c8-e7f3-4caf-b9c6-8df640aba913	396140d2-65c9-446d-a546-b36aa78fc4bd.mirbase21.mirnas.quantification.txt	TCGA-A6-5661-01A-01T-1652-13	8bbfb052-46f4-46e6-8c34-e0b9923c3426	4beee9d4-ee52-4fed-bcc4-d300f5ddd4d0
